idCentros,Tipo_centro,Nombre,Titularidad,Domicilio,Localidad,Municipio,Provincia
11002134,"Colegio de Educación Infantil y Primaria","Ntra. Sra. de los Remedios",Público,"C/ Carabela Santa María  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11006759,"Colegio de Educación Infantil y Primaria","Maestra Carmen Sedofeito",Público,"Bda. Panzacola  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11000186,"Colegio de Educación Infantil y Primaria","Sancti Petri",Público,"C/ Mistral  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11008321,"Colegio de Educación Infantil y Primaria","Federico García Lorca",Público,"Callejón Huerta Rosario  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11006747,"Colegio de Educación Infantil y Primaria",Al-Ándalus,Público,"C/ La Vid  7","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11002158,"Colegio de Educación Infantil y Primaria","José de la Vega Barrios",Público,"Plaza  de Panzacola  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11002201,"Colegio de Educación Infantil y Primaria","Isabel la Católica",Público,"C/ Jardines  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11700241,"Conservatorio Elemental de Música","Santa Cecilia",Público,"C/ Santa  Ana  9","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11500468,"Centro de Educación Permanente","Dionisio Montero",Público,"C/ Caraza  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11012462,"Escuela autorizada de Música","La Salle San José",Privado,"C/ Hormaza  24","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11012361,"Escuela Infantil",Bocoy,Público,"Plaza Bocoy  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11011275,"Escuela Infantil","Aldea del Coto",Público,"Urb. Coto de la Campa  I","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11011421,"Escuela Infantil",Alborada,Público,"Avda. Alborada  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11010431,"Escuela Infantil","Huerta del Rosario",Público,"C/ Huerta del Rosario  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11700408,"Escuela Oficial de Idiomas",Chiclana,Público,"Ctra. de la Barrosa  40","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11700962,"Instituto de Educación Secundaria","Fernando Quiñones",Público,"C/ Pablo de Olavide  2","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11700354,"Instituto de Educación Secundaria","Ciudad de Hércules",Público,"C/ Cuba  2","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11007582,"Instituto de Educación Secundaria","Pablo Ruiz Picasso",Público,"Avda. de la Diputación  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11700123,"Instituto de Educación Secundaria","Huerta del Rosario",Público,"Callejón  de los Frailes  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11700883,"Instituto de Educación Secundaria","La Pedrera Blanca",Público,"Callejón  de la Pedrera  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11002213,"Instituto de Educación Secundaria","Poeta García Gutiérrez",Público,"C/ Santa Ana  s/n","Chiclana de la Frontera","Chiclana de la Frontera",Cádiz
11001993,"Centro Docente Privado","Jesús  María y José",Concertado,"C/ Pascual Junquera  7","Conil de la Frontera","Conil de la Frontera",Cádiz
11013077,"Centro de Educación Infantil",Aupa,Privado,"C/ Jesús Nazareno  15","Conil de la Frontera","Conil de la Frontera",Cádiz
11011019,"Centro de Educación Infantil",Tini,Privado,"C/ Baleares  33","Conil de la Frontera","Conil de la Frontera",Cádiz
11012152,"Centro de Educación Infantil","Caballito de Mar II",Privado,"C/ Jesús Nazareno  17","Conil de la Frontera","Conil de la Frontera",Cádiz
11012191,"Centro de Educación Infantil","Caballito de Mar I",Privado,"C/ Canarias  s/n","Conil de la Frontera","Conil de la Frontera",Cádiz
11006905,"Colegio de Educación Infantil y Primaria","Los Bateles",Público,"Avda. de la Playa  s/n","Conil de la Frontera","Conil de la Frontera",Cádiz
11603300,"Colegio de Educación Infantil y Primaria","Francisco Fernández Pózar",Público,"C/ Trafalgar  s/n","Conil de la Frontera","Conil de la Frontera",Cádiz
11500471,"Centro de Educación Permanente",Almadraba,Público,"C/ Lepanto  s/n","Conil de la Frontera","Conil de la Frontera",Cádiz
11001324,"Colegio de Educación Primaria","Tomás Iglesias Pérez",Público,"C/ Prado del Rey  s/n","Conil de la Frontera","Conil de la Frontera",Cádiz
11011883,"Escuela Infantil","Conil de la Frontera",Público,"C/ Torre del Puerco  s/n","Conil de la Frontera","Conil de la Frontera",Cádiz
11002018,"Escuela Infantil","Menéndez Pidal",Público,"C/ Laguna  s/n","Conil de la Frontera","Conil de la Frontera",Cádiz
11001661,"Instituto de Educación Secundaria","Los Molinos",Público,"C/ Puerto Real  1","Conil de la Frontera","Conil de la Frontera",Cádiz
11008461,"Instituto de Educación Secundaria","La Atalaya",Público,"C/ Atalaya  s/n","Conil de la Frontera","Conil de la Frontera",Cádiz
11602848,"Colegio de Educación Infantil y Primaria","El Colorado",Público,"Pago El Colorado  s/n",Roche,"Conil de la Frontera",Cádiz
11603491,"Colegio Público Rural","Campos de Conil",Público,"Otros Carril del Pato  5","Barrio Nuevo","Conil de la Frontera",Cádiz
11701036,"Instituto de Educación Secundaria",Roche,Público,"Pago El Colorado  s/n",Roche,"Conil de la Frontera",Cádiz
11006221,"Centro Docente Privado","Divino Salvador",Concertado,"Plaza Padre Caro  1","Vejer de la Frontera","Vejer de la Frontera",Cádiz
11006127,"Centro Docente Privado","Escuelas Profesionales de la Sagrada Familia-Nuestra Señora del Buen Consejo de Las Lomas",Concertado,"Finca las Lomas  s/n","Las Lomas","Vejer de la Frontera",Cádiz
11006474,"Colegio de Educación Infantil y Primaria","Los Molinos",Público,"Avda. de Andalucía  s/n. La Ereta","Vejer de la Frontera","Vejer de la Frontera",Cádiz
11006449,"Colegio de Educación Infantil y Primaria","Ntra. Sra. de la Oliva",Público,"Avda. San Miguel  33","Vejer de la Frontera","Vejer de la Frontera",Cádiz
11603385,"Colegio Público Rural",Salado-Breña,Público,"Urb. La Muela  s/n","La Muela","Vejer de la Frontera",Cádiz
11006139,"Escuela Infantil","Las Lomas",Público,"Finca las Lomas  s/n","Las Lomas","Vejer de la Frontera",Cádiz
11011469,"Escuela Infantil",Bambi,Público,"C/ Los Olivos  15","Vejer de la Frontera","Vejer de la Frontera",Cádiz
11700597,"Instituto de Educación Secundaria","La Janda",Público,"C/ Zafra  s/n","Vejer de la Frontera","Vejer de la Frontera",Cádiz
11500481,"Sección de Educación Permanente","Hazas de Suerte",Público,"C/ La Fuente  s/n","Vejer de la Frontera","Vejer de la Frontera",Cádiz
11004601,"Colegio Público Rural",Almenara,Público,"C/ Zahora  s/n",Zahora,Barbate,Cádiz
11012206,"Centro de Educación Infantil","La Miga",Privado,"C/ Julio Romero de Torres  8 y 10",Barbate,Barbate,Cádiz
11000782,"Colegio de Educación Infantil y Primaria","Maestra Áurea López",Público,"C/ Antonio Pedrosa  34",Barbate,Barbate,Cádiz
11602800,"Colegio de Educación Infantil y Primaria","Francisco Giner de los Ríos",Público,"Avda. Juan XXIII  s/n",Barbate,Barbate,Cádiz
11000770,"Colegio de Educación Infantil y Primaria","Bahía de Barbate",Público,"C/ Madrid  2",Barbate,Barbate,Cádiz
11000794,"Colegio de Educación Infantil y Primaria","Estrella del Mar",Público,"Plaza de la Inmaculada  4",Barbate,Barbate,Cádiz
11000812,"Colegio de Educación Infantil y Primaria",Baessipo,Público,"Avda. de la Mar  84",Barbate,Barbate,Cádiz
11000769,"Colegio de Educación Infantil y Primaria","Juan XXIII",Público,"C/ Tierno Galván  10",Barbate,Barbate,Cádiz
11500493,"Centro de Educación Permanente",Guadibeca,Público,"C/ Cádiz  34",Barbate,Barbate,Cádiz
11011226,"Escuela Infantil","La Traiña",Público,"C/ Pesquero Joven Alonso  s/n",Barbate,Barbate,Cádiz
11700949,"Instituto de Educación Secundaria","Vicente Aleixandre",Público,"Bda. El Pinar  s/n",Barbate,Barbate,Cádiz
11000605,"Instituto de Educación Secundaria","Torre del Tajo",Público,"Bda. Jarillo  s/n",Barbate,Barbate,Cádiz
11000824,"Instituto de Educación Secundaria",Trafalgar,Público,"C/ Madrid  4",Barbate,Barbate,Cádiz
11004003,"Centro Docente Privado","Nuestra Señora de la Paz",Concertado,"C/ San Agustín  7",Medina-Sidonia,Medina-Sidonia,Cádiz
11012218,"Centro de Educación Infantil","Nuestro Padre Jesús Nazareno",Privado,"C/ La Rioja  14",Medina-Sidonia,Medina-Sidonia,Cádiz
11009025,"Centro de Educación Infantil",Educo,Privado,"C/ San Agustín  7  bajo izq.",Medina-Sidonia,Medina-Sidonia,Cádiz
11004040,"Colegio de Educación Infantil y Primaria","Doctor Thebussem",Público,"Plaza Ramón y Cajal  7",Medina-Sidonia,Medina-Sidonia,Cádiz
11004015,"Colegio de Educación Infantil y Primaria","Santiago El Mayor",Público,"C/ Doctor Fléming  s/n",Medina-Sidonia,Medina-Sidonia,Cádiz
11603361,"Colegio de Educación Infantil y Primaria","Ángel Ruiz Enciso",Público,"C/ Alcalde Ruiz Enciso  s/n",Medina-Sidonia,Medina-Sidonia,Cádiz
11009529,"Escuela Infantil","El Caminillo",Público,"Parque El Caminillo  s/n",Medina-Sidonia,Medina-Sidonia,Cádiz
11004039,"Instituto de Educación Secundaria",Sidón,Público,"Avda. Azocarrem  s/n",Medina-Sidonia,Medina-Sidonia,Cádiz
11007910,"Instituto de Educación Secundaria","San Juan de Dios",Público,"Plaza San Juan de Dios  s/n",Medina-Sidonia,Medina-Sidonia,Cádiz
11500511,"Sección de Educación Permanente","El Caminillo",Público,"Paseo Parque El Caminillo  edif El Caminillo",Medina-Sidonia,Medina-Sidonia,Cádiz
11602861,"Colegio de Educación Primaria","Perafán de Rivera",Público,"C/ Luis Cernuda  s/n","Paterna de Rivera","Paterna de Rivera",Cádiz
11004106,"Escuela Infantil","El Llano",Público,"C/ Estrella  s/n","Paterna de Rivera","Paterna de Rivera",Cádiz
11012115,"Escuela Infantil","Los Pasitos",Público,"Avda. Alfonso Perales  s/n","Paterna de Rivera","Paterna de Rivera",Cádiz
11700780,"Instituto de Educación Secundaria",Paterna,Público,"Avda. Blas Infante  29","Paterna de Rivera","Paterna de Rivera",Cádiz
11500523,"Sección de Educación Permanente","Arco Iris",Público,"C/ Alcalde Ramón Dávila  1","Paterna de Rivera","Paterna de Rivera",Cádiz
11603567,"Colegio de Educación Infantil y Primaria","Antonio Machado",Público,"C/ San José de Malcocinado  s/n",Medina-Sidonia,Medina-Sidonia,Cádiz
11000034,"Centro Docente Privado","Jesús  María y José",Concertado,"C/ Ángel de Viera  1","Alcalá de los Gazules","Alcalá de los Gazules",Cádiz
11000022,"Centro Docente Privado","Escuelas Profesionales de la Sagrada Familia",Concertado,"C/ Sánchez Aguayo  2","Alcalá de los Gazules","Alcalá de los Gazules",Cádiz
11000010,"Colegio de Educación Infantil y Primaria","Juan Armario",Público,"Avda. San Antonio  s/n","Alcalá de los Gazules","Alcalá de los Gazules",Cádiz
11011706,"Escuela Infantil","La Miga",Público,"C/ Laurel  s/n","Alcalá de los Gazules","Alcalá de los Gazules",Cádiz
11700305,"Instituto de Educación Secundaria","Pedro Sáinz de Andino",Público,"Paseo de la Playa  19","Alcalá de los Gazules","Alcalá de los Gazules",Cádiz
11500501,"Sección de Educación Permanente","Río Verde",Público,"C/ Lepanto  7","Alcalá de los Gazules","Alcalá de los Gazules",Cádiz
11008331,"Colegio de Educación Infantil y Primaria","Tajo de las Figuras",Público,"C/ Álamos Blancos  s/n","Benalup-Casas Viejas","Benalup-Casas Viejas",Cádiz
11003953,"Colegio de Educación Infantil y Primaria","Padre Muriel",Público,"C/ Nueva  58","Benalup-Casas Viejas","Benalup-Casas Viejas",Cádiz
11011721,"Escuela Infantil","Benalup-Casas Viejas",Público,"C/ Monasterio del Cuervo  s/n","Benalup-Casas Viejas","Benalup-Casas Viejas",Cádiz
11700421,"Instituto de Educación Secundaria","Casas Viejas",Público,"Ctra. Vejer-Benalup  s/n","Benalup-Casas Viejas","Benalup-Casas Viejas",Cádiz
11500602,"Sección de Educación Permanente","Pilar Sánchez Bancalero",Público,"C/ Corea  s/n","Benalup-Casas Viejas","Benalup-Casas Viejas",Cádiz
11001221,"Centro Docente Privado","Cum Laude",Privado,"Plaza Sur de Europa  s/n",Algeciras,Algeciras,Cádiz
11701280,"Centro Docente Privado","Instituto de F.P. Superior Puenteuropa",Privado,"Avda. Virgen del Carmen  29",Algeciras,Algeciras,Cádiz
11008768,"Centro Docente Privado","Academia de Peluquería Guillermo",Privado,"C/ San Juan  3",Algeciras,Algeciras,Cádiz
11013211,"Centro Docente Privado","Campus Dental Algeciras",Privado,"Avda. Blas Infante  s/n. Edificio comercial Plaza Andalucía",Algeciras,Algeciras,Cádiz
11007570,"Centro Docente Privado","Paco Ocaña",Privado,"C/ Castelar  18-20",Algeciras,Algeciras,Cádiz
11000150,"Colegio de Educación Infantil y Primaria","General Castaños",Público,"Avda. Virgen de Europa  2",Algeciras,Algeciras,Cádiz
11010398,"Escuela Municipal de Música y Danza",,Público,"C/ Teniente Miranda  118",Algeciras,Algeciras,Cádiz
11005366,"Escuela Oficial de Idiomas",Algeciras,Público,"Avda. Blas Infante  s/n",Algeciras,Algeciras,Cádiz
11000371,"Instituto de Educación Secundaria",Kursaal,Público,"Avda. Virgen de Europa  4",Algeciras,Algeciras,Cádiz
11000162,"Colegio de Educación Infantil y Primaria","Santa Teresa de Jesús",Público,"Avda. Príncipes de España  s/n. Bda. Reconquista",Algeciras,Algeciras,Cádiz
11500811,"Centro de Educación Permanente",Al-Yazirat,Público,"Avda. Príncipes de España  Centro Cívico Reconquista  19.",Algeciras,Algeciras,Cádiz
11012474,"Colegio de Educación Primaria","Los Alcornocales",Público,"C/ Sierra de Guadarrama  3",Algeciras,Algeciras,Cádiz
11000447,"Escuela de Arte",Algeciras,Público,"C/ Fray Tomás del Valle  2",Algeciras,Algeciras,Cádiz
11006851,"Escuela Infantil","Manuel Tinoco Sánchez",Público,"C/ Hotel Garrido  s/n",Algeciras,Algeciras,Cádiz
11012486,"Escuela Infantil","El Faro",Público,"Avda. Ramón Puyol  1",Algeciras,Algeciras,Cádiz
11000216,"Centro Docente Privado","Maestro Isidoro Visuara",Concertado,"C/ San José  6 y San Francisco  14",Algeciras,Algeciras,Cádiz
11012401,"Centro Docente Privado",Petete,Privado,"C/ Fuente Nueva  25",Algeciras,Algeciras,Cádiz
11000253,"Centro Docente Privado","Huerta de la Cruz",Concertado,"C/ San Vicente de Paúl  7",Algeciras,Algeciras,Cádiz
11000265,"Centro Docente Privado","María Auxiliadora",Concertado,"Avda. María Auxiliadora  19",Algeciras,Algeciras,Cádiz
11603099,"Colegio de Educación Infantil y Primaria","Campo de Gibraltar",Público,"Avda. de la Caña  24 y 26",Algeciras,Algeciras,Cádiz
11500535,"Centro de Educación Permanente","Juan Ramón Jiménez",Público,"Plaza Omeya  s/n",Algeciras,Algeciras,Cádiz
11011551,"Escuela Infantil","Clara Campoamor",Público,"Avda. de Europa  s/n",Algeciras,Algeciras,Cádiz
11000381,"Instituto de Educación Secundaria","Ventura Morón",Público,"Plaza Joaquín Ibáñez  3",Algeciras,Algeciras,Cádiz
11000368,"Instituto de Educación Secundaria","Isla Verde",Público,"Ctra. de Cádiz-Málaga  s/n",Algeciras,Algeciras,Cádiz
11000204,"Centro Específico de Educación Especial","Virgen de la Esperanza",Público,"Avda. Europa  s/n. Urb. Bernabé",Algeciras,Algeciras,Cádiz
11006887,"Colegio de Educación Infantil y Primaria","San Bernardo",Público,"C/ Millán Picazo  81",Algeciras,Algeciras,Cádiz
11000435,"Colegio de Educación Infantil y Primaria","Puerta del Mar",Público,"Ctra. Málaga. Urb. Parque Bolonia",Algeciras,Algeciras,Cádiz
11000198,"Colegio de Educación Infantil y Primaria","Virgen del Mar",Público,"C/ Manuel de Falla  s/n",Algeciras,Algeciras,Cádiz
11006516,"Colegio de Educación Infantil y Primaria","Blanca de los Ríos",Público,"Avda. Europa  s/n",Algeciras,Algeciras,Cádiz
11000502,"Colegio de Educación Infantil y Primaria",Adalides,Público,"C/ Adalides  s/n",Algeciras,Algeciras,Cádiz
11700251,"Conservatorio Profesional de Música","Paco de Lucía",Público,"Ctra. Cádiz-Málaga  s/n",Algeciras,Algeciras,Cádiz
11011202,"Escuela Infantil",Entremares,Público,"Bda. Santa Teresa Jornet  s/n",Algeciras,Algeciras,Cádiz
11701085,"Instituto de Educación Secundaria","Baelo Claudia",Público,"Urb. Parque Bolonia  s/n",Algeciras,Algeciras,Cádiz
11700913,"Instituto de Educación Secundaria","Las Palomas",Público,"C/ Adalides  s/n",Algeciras,Algeciras,Cádiz
11000228,"Centro Docente Privado","La Inmaculada",Concertado,"C/ Misioneras Concepcionistas s/n",Algeciras,Algeciras,Cádiz
11000526,"Centro Docente Privado","Nuestra Señora de los Milagros",Concertado,"Avda. de la Diputación  93",Algeciras,Algeciras,Cádiz
11000319,"Centro Docente Privado","Los Pinos",Concertado,"C/ Tamarindo  s/n.",Algeciras,Algeciras,Cádiz
11012991,"Centro de Educación Infantil","Los Guardianes",Privado,"Avda. Diputación  50",Algeciras,Algeciras,Cádiz
11012905,"Centro de Educación Infantil","El Patio de mi Casa",Privado,"C/ Camino de la ermita  s/n",Algeciras,Algeciras,Cádiz
11013156,"Centro de Educación Infantil",A'TETE,Privado,"C/ Quejigos  12B",Algeciras,Algeciras,Cádiz
11602964,"Colegio de Educación Infantil y Primaria","Mediterráneo Don Luis Unciti Esparza",Público,"Ctra. El Rinconcillo s/n",Algeciras,Algeciras,Cádiz
11011184,"Escuela Infantil","Los Navegantes",Público,"C/ Maestro Millán Picazo",Algeciras,Algeciras,Cádiz
11000231,"Instituto de Educación Secundaria","Bahía de Algeciras",Público,"Avda. Holanda  s/n",Algeciras,Algeciras,Cádiz
11008495,"Instituto de Educación Secundaria","Torre Almirante",Público,"Polígono del Rosario  s/n",Algeciras,Algeciras,Cádiz
11700135,"Instituto de Educación Secundaria",Levante,Público,"C/ Acebuchal Bajo  s/n",Algeciras,Algeciras,Cádiz
11012887,"Centro de Educación Infantil",Pasitos,Privado,"C/ del Trabajo  24",Algeciras,Algeciras,Cádiz
11007156,"Centro de Educación Infantil","Los Pastores",Privado,"C/ Maestro Luis Cano Toba  s/n",Algeciras,Algeciras,Cádiz
11000332,"Colegio de Educación Infantil y Primaria","Virgen del Pilar",Público,"C/ Segre  s/n. Bda. La Piñera",Algeciras,Algeciras,Cádiz
11000113,"Colegio de Educación Infantil y Primaria","Alfonso XI",Público,"Paseo Adaja  s/n. Bda. Piñera y Guadalmina",Algeciras,Algeciras,Cádiz
11602630,"Colegio de Educación Infantil y Primaria","Los Arcos",Público,"Cañ. Los Tomates  1. Bda. El Cobre",Algeciras,Algeciras,Cádiz
11006863,"Colegio de Educación Infantil y Primaria",Andalucía,Público,"C/ Guadalquivir  s/n",Algeciras,Algeciras,Cádiz
11000393,"Colegio de Educación Infantil y Primaria","Ntra. Sra. de Europa",Público,"C/ Maestro Luis Cano Toba  s/n. Los  Pastores",Algeciras,Algeciras,Cádiz
11500456,"Centro de Educación Permanente","Río de la Miel",Público,"Ctra. El Cobre  Km. 4 5",Algeciras,Algeciras,Cádiz
11011196,"Escuela Infantil","Virgen Milagrosa",Público,"Ctra. del Cobre  s/n",Algeciras,Algeciras,Cádiz
11007201,"Centro Docente Privado","Puerto Blanco",Privado,"C/ Goleta  s/n. Urbanización San García",Algeciras,Algeciras,Cádiz
11007193,"Centro Docente Privado",Montecalpe,Privado,"C/ Carpa  s/n. Urb. San García",Algeciras,Algeciras,Cádiz
11000290,"Centro Docente Privado","San José Virgen de la Palma",Concertado,"C/ San Nicolás  4",Algeciras,Algeciras,Cádiz
11011111,"Centro de Educación Infantil","La Yedra",Privado,"C/ Alexander Henderson  48",Algeciras,Algeciras,Cádiz
11603464,"Colegio de Educación Infantil y Primaria","San García",Público,"C/ Batel  s/n",Algeciras,Algeciras,Cádiz
11006802,"Colegio de Educación Infantil y Primaria",Tartessos,Público,"C/ Federico García Lorca  s/n",Algeciras,Algeciras,Cádiz
11006243,"Colegio de Educación Infantil y Primaria","Parque del Estrecho",Público,"C/ Minerva  s/n",Algeciras,Algeciras,Cádiz
11603282,"Colegio de Educación Infantil y Primaria",Caetaria,Público,"Avda. 28 Febrero  4 A",Algeciras,Algeciras,Cádiz
11000137,"Colegio de Educación Primaria","Juan Sebastián Elcano",Público,"C/ General Marina  s/n",Algeciras,Algeciras,Cádiz
11006826,"Escuela Infantil","Gloria Fuertes",Público,"C/ José de Espronceda  s/n",Algeciras,Algeciras,Cádiz
11701103,"Instituto de Educación Secundaria","García Lorca",Público,"C/ Fernando de Herrera  s/n",Algeciras,Algeciras,Cádiz
11700342,"Instituto de Educación Secundaria","El Getares",Público,"Ctra. Getares  s/n. Urb. Villa Rosa",Algeciras,Algeciras,Cádiz
11008446,"Instituto de Educación Secundaria",Saladillo,Público,"C/ Duque de Rivas  s/n",Algeciras,Algeciras,Cádiz
11001208,"Instituto de Educación Secundaria","Ciudad de Algeciras",Público,"C/ Juan Ramón Jiménez  s/n",Algeciras,Algeciras,Cádiz
11701206,"Sección de Instituto Provincial de Educación Permanente","Entre dos aguas",Público,"C/ Fray Junípero Serra  s/n",Algeciras,Algeciras,Cádiz
11003722,"Centro Docente Privado","Juan Pablo II-San Pedro",Concertado,"C/ Padre Andrades  3","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003813,"Centro Docente Privado","Providencia del Sagrado Corazón",Concertado,"Avda. España  9","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003801,"Centro Docente Privado","San Juan Bosco",Concertado,"Avda. Menéndez y Pelayo  5","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003734,"Centro Específico de Educación Especial","Virgen del Amparo",Público,"C/ Vía Parque  s/n","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11012024,"Centro de Educación Infantil",Meblis,Privado,"C/ Oviedo  10","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003761,"Colegio de Educación Infantil y Primaria","Inmaculada Concepción",Público,"Avda. España  11","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003710,"Colegio de Educación Infantil y Primaria",Velada,Público,"Paseo de la Velada  s/n","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11603351,"Colegio de Educación Infantil y Primaria","Pablo Picasso",Público,"C/ Guadiaro  37","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003758,"Colegio de Educación Infantil y Primaria","Carlos V",Público,"Avda. España  112","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003783,"Colegio de Educación Infantil y Primaria","Pedro Simón Abril",Público,"C/ Xauen  20","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003837,"Colegio de Educación Infantil y Primaria","Huerta Fava",Público,"C/ Pinzones  20","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003795,"Colegio de Educación Infantil y Primaria","La Atunara",Público,"C/ Canarias  87. Bda. La Atunara","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11007429,"Colegio de Educación Infantil y Primaria",Gibraltar,Público,"C/ Gibraltar  108","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11007417,"Colegio de Educación Infantil y Primaria",Santiago,Público,"C/ Jardines  43","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003825,"Colegio de Educación Infantil y Primaria","Santa Ana",Público,"C/ Pedreras  174","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11603579,"Colegio de Educación Infantil y Primaria","Buenos Aires",Público,"C/ Buenos Aires  8","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11007041,"Colegio de Educación Infantil y Primaria","San Felipe",Público,"Bda. San Felipe  s/n","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003692,"Colegio de Educación Infantil y Primaria","Isabel La Católica",Público,"C/ Gabriel Miró  42","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003709,"Colegio de Educación Infantil y Primaria","Ntra. Sra. de las Mercedes",Público,"C/ Málaga  55","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11500547,"Centro de Educación Permanente",Almadraba,Público,"C/ Virgen de la Palma  s/n. Aptdo. de correos 385","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11007065,"Colegio de Educación Primaria",Andalucía,Público,"C/ Sevilla  1. Bda. El Junquillo","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11700071,"Conservatorio Profesional de Música","Muñoz Molleda",Público,"C/ General Ballesteros 4. Complejo Educativo","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11011317,"Escuela Infantil","Virgen de la Sierra",Público,"C/ Virgen de la Sierra  s/n","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11011305,"Escuela Infantil","Santísima Trinidad",Público,"Bda. Sagrado Corazón  Zona 3","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11007077,"Escuela Infantil","El Rocío",Público,"C/ Rocío  s/n. Bda. El Junquillo","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11011755,"Escuela Infantil","La Atunara",Público,"C/ Prolongación Santa Clara  s/n","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11011329,"Escuela Infantil","Virgen Inmaculada",Público,"Avda. María Inmaculada  s/n","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003862,"Instituto de Educación Secundaria",Tolosa,Público,"Avda. de la Banqueta  12","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003916,"Instituto de Educación Secundaria","Mar de Poniente",Público,"Avda. del Mar  s/n","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003886,"Instituto de Educación Secundaria","Virgen de la Esperanza",Público,"Avda. La Banqueta  10-12","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11003874,"Instituto de Educación Secundaria",Mediterráneo,Público,"Avda. María Auxiliadora  16","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11701152,"Instituto de Educación Secundaria","Antonio Machado",Público,"C/ Blanca de los Ríos  87","La Línea de la Concepción","La Línea de la Concepción",Cádiz
11005688,"Colegio de Educación Infantil y Primaria","Gloria Fuertes",Público,"Avda. Ciro Gil  s/n",Guadiaro,"San Roque",Cádiz
11012632,"Escuela Infantil","Puente de Hierro",Público,"Avda. Mediterráneo  s/n",Guadiaro,"San Roque",Cádiz
11701012,"Instituto de Educación Secundaria","Sierra Almenara",Público,"C/ Almenara  6. P.N. de Guadiaro",Guadiaro,"San Roque",Cádiz
11011251,"Centro de Educación Infantil",Campanillas,Privado,"C/ Cooperativa  s/n","San Enrique","San Roque",Cádiz
11007651,"Colegio de Educación Infantil y Primaria",Barbésula,Público,"C/ Durazno  s/n","San Enrique","San Roque",Cádiz
11005691,"Colegio de Educación Infantil y Primaria","Sagrado Corazón",Público,"C/ Martinetes  s/n","Puente Mayorga","San Roque",Cádiz
11011925,"Escuela Infantil","Villa Carmela",Público,"Avda. de la Hispanidad  s/n","Puente Mayorga","San Roque",Cádiz
11005640,"Colegio de Educación Infantil y Primaria","Santa Rita",Público,"C/ Isabel Pérez Morales  s/n",Campamento,"San Roque",Cádiz
11003667,"Colegio de Educación Infantil y Primaria","Cristo Rey",Público,"Cmo. Cerejana  s/n","San Pablo de Buceite","Jimena de la Frontera",Cádiz
11010994,"Centro de Educación Infantil","Los Pitufos",Privado,"Urb. El Calvario  s/n","Jimena de la Frontera","Jimena de la Frontera",Cádiz
